gene_id	synonym
LOC110480547	LOC110480547
LOC110480549	CCDC101_1
LOC110480550	EIF3C
LOC110480551	LOC110480551
LOC110480553	LOC110480553
LOC110480565	LOC110480565
LOC110480573	GRM6
LOC110480640	LOC110480640
LOC110480641	LOC110480641
LOC110480642	LOC110480642
LOC110480643	LOC110480643
LOC110480644	PAK1_4
LOC110480645	LOC110480645
LOC110480646	LOC110480646
LOC110480647	LOC110480647
LOC110480660	LOC110480660
LOC110480661	LOC110480661
LOC110480663	LOC110480663
LOC110480667	LOC110480667
LOC110480668	LOC110480668
LOC110480985	LOC110480985
LOC110480990	LOC110480990
LOC110480992	LOC110480992
LOC110480993	LOC110480993
LOC110480995	LOC110480995
LOC110480997	LOC110480997
LOC110481099	LOC110481099
LOC110481100	LOC110481100
LOC110481108	LOC110481108
LOC110481109	CKR1
LOC110481110	ZNF692
LOC110481111	TRIM7_0
LOC110481112	LOC110481112
LOC110481130	LOC110481130
LOC110481137	CHD8
LOC110481138	LOC110481138
LOC110481140	LOC110481140
LOC110481142	MCOLN1
LOC110481145	LOC110481145
LOC110481146	LOC110481146
LOC110481148	LOC110481148
LOC110481150	OLFM2
LOC110483888	LOC110483888
LOC110484222	AGPAT1_1
LOC110484685	LOC110484685
LOC116184681	LOC116184681
LOC116184682	LOC116184682
LOC116184685	LOC116184685
LOC116184686	LOC116184686
LOC116184687	LOC116184687
LOC116184688	LOC116184688
LOC116184689	LOC116184689
LOC116184690	LOC116184690
LOC116184691	LOC116184691
LOC116184692	LOC116184692
LOC116184693	LOC116184693
LOC116184694	LOC116184694
LOC116184695	LOC116184695
LOC116184696	LOC116184696
LOC116184697	LOC116184697
LOC116184698	LOC116184698
LOC116184699	LOC116184699
LOC116184700	LOC116184700
LOC116184702	LOC116184702
LOC116184703	LOC116184703
LOC116184704	LOC116184704
LOC116184705	LOC116184705
LOC116184706	LOC116184706
LOC110467612	LOC110467612
LOC110467613	LOC110467613
LOC110467633	LOC110467633
LOC110468743	LOC110468743
LOC110481214	LOC110481214
LOC110481216	DLG4
LOC110481236	SIPA1L3
LOC110481261	KCNC3
LOC110481267	PPFIA3
LOC110481268	GYS1
LOC110481413	CPSF1_0
LOC110481530	TRMT1
LOC110481531	LOC110481531
LOC110481553	EIF4A1_0
LOC110481563	PPP2R1A
LOC110481564	RPS19
LOC110481565	LOC110481565
LOC110481567	ZNF576
LOC110481609	OPSB
LOC110481610	OPSR
LOC110481611	ATP2B2
LOC110481630	LOC110481630
LOC110481632	LOC110481632
LOC110481633	LOC110481633
LOC110481635	LOC110481635
LOC110481636	LOC110481636
LOC110481637	LOC110481637
LOC110481639	LOC110481639
LOC110481640	LOC110481640
LOC110481641	LOC110481641
LOC110481721	LOC110481721
LOC110481727	IMP4
LOC110481729	LOC110481729
LOC110481730	LOC110481730
LOC110481732	LOC110481732
LOC110481734	LOC110481734
LOC110481736	LOC110481736
LOC110481738	LOC110481738
LOC110481739	LOC110481739
LOC110481750	LOC110481750
LOC110481751	LOC110481751
LOC110481752	CLEC2E_1
LOC110481757	LOC110481757
LOC110481762	LOC110481762
LOC110481764	P65-C
LOC110481766	LOC110481766
LOC110481767	SLC27A2
LOC110481838	LOC110481838
LOC110481840	LOC110481840
LOC110481842	LOC110481842
LOC110481848	CFB
LOC110481849	NELFE
LOC110481850	LOC110481850
LOC110481851	STK19
LOC110481852	LOC110481852
LOC110481853	LOC110481853
LOC110481855	LOC110481855
LOC110481915	LOC110481915
LOC110481916	HMU
LOC110481917	LOC110481917
LOC110481920	LOC110481920
LOC110481921	PSMB5
LOC110481923	LOC110481923
LOC110481924	MMP14
LOC110481939	LOC110481939
LOC110481940	LOC110481940
LOC110481941	LOC110481941
LOC110481942	LOC110481942
LOC110482101	TAF6
LOC110482103	LOC110482103
LOC110482104	LOC110482104
LOC110482120	RNF40
LOC110482312	DHX16
LOC110482320	IQSEC2
LOC110482321	LOC110482321
LOC110482322	CACNA1F_1
LOC110482323	LOC110482323
LOC110482324	DDR2
LOC110482327	EHMT2
LOC110482560	LOC110482560
LOC110483535	SMARCA4
LOC116183127	LOC116183127
LOC116184708	LOC116184708
LOC116184710	LOC116184710
LOC116184711	LOC116184711
LOC116184712	LOC116184712
LOC116184715	LOC116184715
LOC116184718	LOC116184718
LOC116184719	LOC116184719
LOC116184720	LOC116184720
LOC116184721	LOC116184721
LOC116184722	LOC116184722
LOC116184723	LOC116184723
LOC116184724	LOC116184724
LOC116184725	LOC116184725
LOC116184726	LOC116184726
LOC116184727	LOC116184727
LOC116184728	LOC116184728
LOC116184729	LOC116184729
LOC116184730	LOC116184730
LOC110467632	LOC110467632
LOC110468103	LOC110468103
LOC110482407	LOC110482407
LOC110482408	NLGN2
LOC110482409	SRRT_1
LOC110482410	LOC110482410
LOC110482413	LOC110482413
LOC110482415	LOC110482415
LOC110482417	LOC110482417
LOC110482420	LOC110482420
LOC110482421	MYBPC3_0
LOC110482476	AURKB_0
LOC110482477	VAMP2
LOC110482480	GUCY2D
LOC110482491	CNOT3_0
LOC110482494	LENG1
LOC110482495	LOC110482495
LOC110482496	LOC110482496
LOC110482498	FAM57B
LOC110482499	LOC110482499
LOC110482500	ALDOA
LOC110482501	PPP4C
LOC110482565	LOC110482565
LOC110482566	ALOX15B
LOC110482576	ATP1A3_0
LOC110482648	BANF1
LOC110482651	TSPYL2
LOC110482654	F26L
LOC110482655	NDNL2
LOC110482672	CTU1
LOC110482673	LOC110482673
LOC110482785	LOC110482785
LOC110482789	TECTA
LOC110482791	LOC110482791
LOC110482792	LOC110482792
LOC110482793	LOC110482793
LOC110482794	LOC110482794
LOC110482796	LOC110482796
LOC110482799	DPF1
LOC110482801	LOC110482801
LOC110482802	LOC110482802
LOC110482803	LOC110482803
LOC110482804	LOC110482804
LOC110482809	LOC110482809
LOC110482811	LOC110482811
LOC110482812	LRCH4
LOC110482835	SYNGAP1
LOC110482836	OTUD5-A
LOC110482837	LOC110482837
LOC110482838	LOC110482838
LOC110482839	LOC110482839
LOC110482841	LOC110482841
LOC110482842	LOC110482842
LOC110482843	LOC110482843
LOC110482922	LOC110482922
LOC110482923	LOC110482923
LOC110482926	LOC110482926
LOC110482941	LOC110482941
LOC110482942	LRRC14
LOC110482945	CUNH8orf82
LOC110483029	PET100
LOC110483034	LOC110483034
LOC110483036	PPP2R1A_0
LOC110483038	ATP4A
LOC110483041	LOC110483041
LOC110483042	LOC110483042
LOC110483043	LOC110483043
LOC110483044	SRRT_0
LOC110483046	LOC110483046
LOC110483049	ZNF665
LOC110483201	LOC110483201
LOC110483330	RECQL4
LOC110483331	LRRC14
LOC110483343	SCRT1
LOC110483344	LOC110483344
LOC110483345	LOC110483345
LOC110483349	LOC110483349
LOC110483350	SPTBN4_0
LOC110483682	CDK16
LOC110483996	CENPA
LOC110483998	LOC110483998
LOC116183126	LOC116183126
LOC116184731	LOC116184731
LOC116184732	LOC116184732
LOC116184733	LOC116184733
LOC116184734	LOC116184734
LOC116184735	LOC116184735
LOC116184736	LOC116184736
LOC116184737	LOC116184737
LOC116184738	LOC116184738
LOC116184739	LOC116184739
LOC116184740	LOC116184740
LOC116184741	LOC116184741
LOC116184743	LOC116184743
LOC116184744	LOC116184744
LOC116184746	LOC116184746
LOC116184747	LOC116184747
LOC116184748	LOC116184748
LOC116184749	LOC116184749
LOC116184750	LOC116184750
LOC110467634	LOC110467634
LOC110474542	LOC110474542
LOC110480955	ALOXE3
LOC110480956	PGLYRP2
LOC110480957	LOC110480957
LOC110480958	LOC110480958
LOC110480960	LOC110480960
LOC110480961	HB2L_0
LOC110480963	LOC110480963
LOC110480964	LOC110480964
LOC110483351	SPTBN1
LOC110483403	LOC110483403
LOC110483404	LOC110483404
LOC110483408	SEPHS2
LOC110483409	LOC110483409
LOC110483411	CDC37_1
LOC110483412	LOC110483412
LOC110483416	LOC110483416
LOC110483426	SLC7A8
LOC110483428	LOC110483428
LOC110483429	LOC110483429
LOC110483430	LOC110483430
LOC110483431	CTK2
LOC110483468	KLK14
LOC110483469	KLK15
LOC110483471	LOC110483471
LOC110483472	LOC110483472
LOC110483473	LOC110483473
LOC110483474	LOC110483474
LOC110483475	PPP5C
LOC110483482	PSENEN
LOC110483483	LOC110483483
LOC110483484	LOC110483484
LOC110483485	BCKDK
LOC110483486	VKORC1
LOC110483487	SH2B1
LOC110483530	LOC110483530
LOC110483531	LOC110483531
LOC110483532	LOC110483532
LOC110483533	LOC110483533
LOC110483534	LOC110483534
LOC110483538	LOC110483538
LOC110483540	LOC110483540
LOC110483541	ITGA7
BLOC1S1	BLOC1S1
LOC110483543	RDH5
LOC110483620	LOC110483620
LOC110483622	NGDN
LOC110483623	LOC110483623
LOC110483625	LOC110483625
LOC110483666	LOC110483666
LOC110483677	LOC110483677
LOC110483678	BCKDK
LOC110483680	ERF_1
LOC110483681	LOC110483681
LOC110483683	LOC110483683
LOC110483726	LOC110483726
LOC110483728	LOC110483728
LOC110483729	LOC110483729
LOC110483730	LOC110483730
LOC110483737	LOC110483737
LOC110483738	LOC110483738
LOC110483739	LOC110483739
LOC110483740	LOC110483740
LOC110483773	LOC110483773
LOC110483774	AURKB_1
LOC110483775	LOC110483775
LOC110483776	LOC110483776
LOC110483779	HA1F
LOC110483781	TBB7
LOC110483787	LOC110483787
LOC110483788	LOC110483788
LOC110483887	DDX39B
LOC110483889	LOC110483889
LOC110483890	CCDC101_0
LOC110483891	LOC110483891
LOC110483897	LOC110483897
LOC110483898	LOC110483898
LOC110483899	SYNGAP1
LOC110483987	ALAS2
LOC110483994	SRRM2_1
LOC110483999	LOC110483999
LOC110484000	LOC110484000
LOC110484124	LOC110484124
LOC110484125	LOC110484125
LOC110484126	LOC110484126
LOC116183112	LOC116183112
LOC116184752	LOC116184752
LOC116184753	LOC116184753
LOC116184754	LOC116184754
LOC116184755	LOC116184755
LOC116184756	LOC116184756
LOC116184757	LOC116184757
LOC116184758	LOC116184758
LOC116184759	LOC116184759
LOC116184760	LOC116184760
LOC116184761	LOC116184761
LOC116184762	LOC116184762
LOC116184763	LOC116184763
LOC116184764	LOC116184764
LOC110467737	LOC110467737
LOC110467861	RBM8A_0
LOC110467862	LIX1L_1
LOC110467863	RBM8A_1
LOC110467864	LIX1L_0
LOC110468027	LOC110468027
LOC110468043	LOC110468043
LOC110468044	AHNAK_1
LOC110468045	LOC110468045
LOC110468090	LOC110468090
LOC110468119	LOC110468119
LOC110473920	LOC110473920
LOC110474551	LOC110474551
LOC110474571	LOC110474571
LOC110479072	PRKCSH
LOC110479074	DNAJB1
LOC110479075	LOC110479075
LOC110479078	LOC110479078
LOC110479079	PBX4
LOC110479083	LOC110479083
LOC110479085	COLGALT1
LOC110479086	LOC110479086
LOC110479087	LOC110479087
LOC110479088	LOC110479088
LOC110480322	LOC110480322
LOC110480324	BRD4
LOC110480325	LOC110480325
LOC110481416	LOC110481416
LOC110481422	LOC110481422
LOC110481425	VISI
LOC110481427	LOC110481427
LOC110481429	FRI1
LOC110484129	RNF40_0
LOC110484130	TCF4
LOC110484131	MBD2
LOC110484132	LOC110484132
LOC110484219	LOC110484219
LOC110484223	LOC110484223
LOC110484224	LOC110484224
LOC110484225	LOC110484225
LOC110484226	GIPC1_0
LOC110484227	NRXN1A
LOC110484228	LOC110484228
LOC110484324	LOC110484324
LOC110484325	LOC110484325
LOC110484329	LOC110484329
LOC110484330	LOC110484330
LOC110484331	LOC110484331
LOC110484332	LOC110484332
LOC110484333	LOC110484333
LOC110484381	GTSF1
LOC110484382	NCKAP1L
LOC110484388	FLRT1
LOC110484389	LOC110484389
LOC110484392	TXNL1
LOC110484394	WDR7_1
LOC110484395	LOC110484395
LOC110484396	LOC110484396
LOC110484397	LOC110484397
LOC110484434	LOC110484434
LOC110484435	LOC110484435
LOC110484436	HSF1
LOC110484437	FAM50A-A
LOC110484439	LOC110484439
LOC110484440	LOC110484440
LOC110484500	LOC110484500
LOC110484524	NRXN3_1
LOC110484527	LOC110484527
LOC110484528	ZBTB22
LOC110484529	PIM3
LOC110484566	LOC110484566
LOC110484567	PSENEN
LOC110484569	RBM23
LOC110484570	LOC110484570
LOC110484571	LOC110484571
LOC110484572	ANKRD33
LOC110484629	LOC110484629
LOC110484630	LOC110484630
LOC110484631	PRMT1-B
LOC110484632	LOC110484632
LOC110484634	LOC110484634
LOC110484677	SYT3
LOC110484678	LOC110484678
LOC110484679	LOC110484679
LOC110484680	LOC110484680
LOC110484681	LOC110484681
LOC110484682	SPNS1_1
LOC116184765	LOC116184765
LOC116184767	LOC116184767
LOC116184768	LOC116184768
LOC116184770	LOC116184770
LOC116184771	LOC116184771
LOC116184772	LOC116184772
LOC116184773	LOC116184773
LOC116184777	LOC116184777
LOC116184778	LOC116184778
LOC116184779	LOC116184779
LOC116184780	LOC116184780
LOC116184781	LOC116184781
LOC116184782	LOC116184782
LOC110468120	LOC110468120
LOC110468143	LOC110468143
LOC110468238	LOC110468238
LOC110468240	LOC110468240
LOC110468241	LOC110468241
LOC110468275	LOC110468275
LOC110468457	LOC110468457
LOC110468464	HAPLN1_0
LOC110468465	CDC37_0
LOC110468466	LOC110468466
LOC110468531	LOC110468531
LOC110468533	LOC110468533
LOC110468557	LOC110468557
LOC110468558	LOC110468558
LOC110468559	LOC110468559
LOC110468560	LOC110468560
LOC110468597	LOC110468597
LOC110468598	LOC110468598
LOC110468599	LOC110468599
LOC110468601	HDAC5
LOC110468602	CACNB1
LOC110468678	LOC110468678
LOC110468679	CYP11A1
LOC110468742	LOC110468742
LOC110468837	LOC110468837
LOC110468838	LOC110468838
LOC110469049	LOC110469049
LOC110469050	LOC110469050
LOC110469051	LOC110469051
LOC110469052	LOC110469052
LOC110469253	LOC110469253
LOC110469315	LOC110469315
LOC110469316	LOC110469316
LOC110469415	LOC110469415
LOC110469439	LOC110469439
LOC110469521	LOC110469521
LOC110469551	LOC110469551
LOC110469613	SPATA16
LOC110469662	LOC110469662
LOC110469663	LOC110469663
LOC110469673	NR2F1B
LOC110469674	LOC110469674
LOC110469675	LOC110469675
LOC110469676	LOC110469676
LOC110469677	LOC110469677
LOC110469761	LOC110469761
LOC110469776	LOC110469776
LOC110469777	LOC110469777
LOC110469778	LOC110469778
LOC110469813	LOC110469813
LOC110469823	LOC110469823
LOC110469839	LOC110469839
LOC110469840	LOC110469840
LOC110469841	LOC110469841
LOC110469842	LOC110469842
LOC110469864	LOC110469864
LOC110469865	LOC110469865
LOC110472932	GRWD1
LOC110472934	LOC110472934
LOC110472940	LOC110472940
LOC110474983	LOC110474983
LOC110474989	AGPAT1_0
LOC110475012	GPT2_1
LOC110475817	LOC110475817
LOC110475825	LOC110475825
LOC110475834	EIF5A
LOC110475840	LOC110475840
LOC110475846	LOC110475846
LOC110476298	LOC110476298
LOC110476307	LOC110476307
LOC110476320	LOC110476320
LOC110476653	LOC110476653
LOC110476660	LOC110476660
LOC110476668	ACTL6B
LOC110476674	PFAS_0
LOC110476678	STX1B_1
LOC110476694	LOC110476694
LOC110476712	POLD1
LOC110477342	LOC110477342
LOC110477353	LOC110477353
LOC110477361	LOC110477361
LOC110481014	PNPLA6
LOC110481017	OLFM2
LOC110481018	WDR83_1
LOC110482557	IDH3G
LOC110482559	L1CAM
LOC110482947	GPT2_0
LOC116184783	LOC116184783
LOC116184784	LOC116184784
LOC116184785	LOC116184785
LOC116184786	LOC116184786
LOC116184787	LOC116184787
LOC116184788	LOC116184788
LOC116184789	LOC116184789
LOC116184790	LOC116184790
LOC116184791	LOC116184791
LOC116184792	LOC116184792
LOC116184793	LOC116184793
LOC116184794	LOC116184794
LOC116184795	LOC116184795
LOC110469974	LOC110469974
LOC110469976	LOC110469976
LOC110469982	LOC110469982
LOC110470009	CDK5RAP3_1
LOC110470121	LOC110470121
LOC110470122	LOC110470122
LOC110470123	LOC110470123
LOC110470164	LOC110470164
LOC110470165	LOC110470165
LOC110470166	CDK5RAP3_0
LOC110470239	LOC110470239
LOC110470240	LOC110470240
LOC110470241	LOC110470241
LOC110470242	LOC110470242
LOC110470243	LOC110470243
LOC110470292	LOC110470292
LOC110470293	LOC110470293
LOC110470294	LOC110470294
LOC110470295	LOC110470295
LOC110470359	LOC110470359
LOC110470360	LOC110470360
LOC110470361	LOC110470361
LOC110470497	LOC110470497
LOC110470523	LOC110470523
LOC110470524	LOC110470524
LOC110470672	LOC110470672
LOC110470725	LOC110470725
LOC110470726	LOC110470726
LOC110470748	LOC110470748
LOC110470992	DMAC1
LOC110471019	LOC110471019
LOC110471072	LOC110471072
LOC110471073	LOC110471073
LOC110471102	LOC110471102
LOC110471103	LOC110471103
LOC110471140	LOC110471140
LOC110471141	LOC110471141
LOC110471166	LOC110471166
LOC110471220	LOC110471220
LOC110471351	LOC110471351
LOC110471394	LOC110471394
LOC110471444	LOC110471444
LOC110473356	ABHD16A
LOC110475820	GRIN2D
LOC110478290	LOC110478290
LOC110478299	LOC110478299
LOC110478305	LOC110478305
LOC110478311	LOC110478311
LOC110478349	LOC110478349
LOC110479537	LOC110479537
LOC110479544	TRIM28
LOC110479977	LOC110479977
LOC110479980	LOC110479980
LOC110480947	LOC110480947
LOC110480953	RPS3A_1
LOC110480959	LOC110480959
LOC116184796	LOC116184796
LOC116184797	LOC116184797
LOC116184798	LOC116184798
LOC116184800	LOC116184800
LOC116184801	LOC116184801
LOC116184802	LOC116184802
LOC116184803	LOC116184803
LOC116184804	LOC116184804
